ResidualScore,RiskTCN,ISOScore,AEScore,DriftScore,DriftFlag,FusionRisk,TrueLabel,FinalAlarm
0.38476053,0.22979414,0.043846595198567984,0.03235226,0.02475682646036148,0,0.002658818,0,0
0.5012518,0.31697837,0.08203525876905407,0.021899056,0.018752243618170406,0,0.027257195,0,0
1.0456288,0.72440004,0.8083130970860596,0.22295296,0.06948054085175193,0,0.046906058,0,0
0.9614668,0.66141164,0.7990350229605269,0.113579534,0.15503791918357213,1,0.9875844,1,1
0.5707823,0.36901623,0.43411353395101065,0.029483983,0.16501391778389612,1,0.044691678,0,0
0.808809,0.5471598,0.7346764849141141,0.07104392,0.2216340238849322,1,0.992725,1,1
0.45150453,0.2797466,0.05769316875491484,0.061268963,0.21288812458515172,1,0.00779147,0,0
0.4613276,0.28709835,0.0574412489991964,0.03043631,0.12235280275344845,1,0.0013711217,0,0
0.3539635,0.20674509,0.022009199248039058,0.02978531,0.029891909658908866,0,0.0012742577,0,0
1.1178749,0.77847034,0.9712488311983557,1.980499,0.09679889331261315,1,0.98705614,0,1
0.22763753,0.112200424,0.17374633868180195,0.026176896,0.012563189367453265,0,0.003701046,0,0
0.8378233,0.5688746,0.4852410630032654,0.07258452,0.062239437798659036,0,0.12186509,0,0
0.1628061,0.0636794,0.39217984493201674,0.010702618,0.017566588521003734,0,0.003347665,0,0
0.44535428,0.27514362,0.05227995544936861,0.13670917,0.037260196606318186,0,0.0005561938,0,0
0.734221,0.49133676,0.35457287065902243,0.19084996,0.027996396025021908,0,0.23549977,0,0
1.0817459,0.75143075,0.8994563241676143,0.48881358,0.08294194241364794,0,0.9982823,1,1
0.2848817,0.15504302,0.16947963564949717,0.012051744,0.0055457785725593345,0,0.03649022,0,0
0.88981473,0.60778594,0.593067080549963,0.15639019,0.10587162723143895,1,0.3040806,0,0
0.5081874,0.3221691,0.24855118993704778,0.034206696,0.11000738243261976,1,0.017160753,0,0
0.6933857,0.4607749,0.6473922225252484,0.02879001,0.09329175402720769,0,0.8081683,1,1
0.62229556,0.40756974,0.18572790181509907,0.10397558,0.0196490948398908,0,0.008414493,0,0
0.50229454,0.31775874,0.03944106963288543,0.044721812,0.055508733292420676,0,0.023555383,1,0
0.42310387,0.258491,0.05078703106829746,0.034319382,0.01366365601619085,0,0.0019266375,0,0
0.7648648,0.51427114,0.35078896616351163,0.09946848,0.01703468610843023,0,0.076622754,0,0
0.67921793,0.45017147,0.4589817983143843,0.43771288,0.006360407173633564,0,0.03809929,0,0
0.6587718,0.43486923,0.18828755718978474,0.01587199,0.008168764412403107,0,0.24603799,0,0
0.4108821,0.249344,0.0077743776129863655,0.0033117717,0.003304267923037174,0,0.0014868659,0,0
0.6900381,0.45826948,0.23313282465850318,0.05414013,0.0290272707740466,0,0.023240492,0,0
0.36589774,0.2156769,0.014711674564321557,0.016474977,0.032032235960165634,0,0.002344475,0,0
0.5094067,0.3230816,0.06453703581592604,0.06806406,0.05837716807921728,0,0.01862584,0,0
0.9138921,0.6258059,0.6207751459270171,0.15732463,0.03339022348324455,0,0.770487,0,0
0.9665968,0.6652511,0.8750959605910336,0.3268088,0.03818210015694301,0,0.99764663,1,1
0.294304,0.16209485,0.14205834223422156,0.012912902,0.0023093193769455067,0,0.0070162253,0,0
0.3227346,0.18337281,0.11640722821023697,0.07262644,0.00716448972622552,0,0.0095567135,0,0
0.40274453,0.24325371,0.059866351840791025,0.055564683,0.004609007140000676,0,0.0025705684,0,0
0.24964607,0.12867202,0.19598056637481734,0.02228991,0.09008619387944539,0,0.0035220191,0,0
0.49987048,0.31594455,0.02571246958760888,0.009868372,0.16115409731864927,1,0.015612928,0,0
0.23148222,0.115077876,0.19212573325407173,0.027447216,0.16482347572843234,1,0.011111665,0,0
0.80397475,0.5435417,0.4063003635493071,0.1382183,0.10401624664664266,1,0.066787235,0,0
0.62226665,0.4075481,0.18337112271958483,0.095244676,0.05879329368472097,0,0.012984599,0,0
0.4993859,0.31558186,0.11897983952720219,0.049207065,0.028190706918636954,0,0.06773106,0,0
0.41945466,0.25575987,0.343702692418133,0.121494696,0.0297904866437117,0,0.011489439,0,0
0.36093193,0.21196039,0.08110109263537026,0.058461465,0.015356683482726396,0,0.0040198048,0,0
0.4518025,0.27996957,0.059494041372175926,0.016775122,0.06823197975754736,0,0.0012772256,0,0
0.5957488,0.38770163,0.23448361956020977,0.031705204,0.06874676917990052,0,0.036403377,0,0
0.46832228,0.29233328,0.15318079920573838,0.017276216,0.058093236635128664,0,0.00259606,0,0
0.51414883,0.3266307,0.08371959653697421,0.10460229,0.04963865702350939,0,0.004120083,0,0
0.37738997,0.22427788,0.0330186788281395,0.02319069,0.034391556431849823,0,0.007610132,0,0
0.6635458,0.43844214,0.47639646943545794,0.65229565,0.006572811057170225,0,0.062612675,0,0
0.22572437,0.11076858,0.2100333500420902,0.018473288,0.050292544066905975,0,0.001439827,0,0
0.81465167,0.55153257,0.439546202531639,0.4152992,0.003251446783542611,0,0.54146665,0,0
0.85660857,0.58293384,0.6848476260230845,0.22438449,0.03917000939448673,0,0.068080604,0,0
0.5267066,0.33602917,0.09695451294120747,0.06518326,0.058935661613941204,0,0.15015091,0,0
0.75466776,0.5066395,0.32848479673580805,0.16224603,0.07282951821883521,0,0.026791535,0,0
0.3557697,0.20809688,0.08899851514172379,0.091319755,0.10036433090766272,1,0.0021758243,0,0
0.4514184,0.27968213,0.014040108997869049,0.009550052,0.051167146861553214,0,0.002751011,1,0
